"Murillo-Morera J., Quesada-López C., Jenkins M.";"Software fault prediction: A systematic mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936110818&partnerID=40&md5=f18253acbe762249e0a5803739257b51;"Context: Software fault prediction has been an important research topic in the software engineering field for more than 30 years. Software defect prediction models are commonly used to detect faulty software modules based on software metrics collected during the software development process. Objective: Data mining techniques and machine learning studies in the fault prediction software context are mapped and characterized. We investigated the metrics and techniques and their performance according to performance metrics studied. An analysis and synthesis of these studies is conducted. Method: A systematic mapping study has been conducted for identifying and aggregating evidence about software fault prediction. Results: About 70 studies published from January 2002 to December 2014 were identified. Top 40 studies were selected for analysis, based on the quality criteria results. The main metrics used were: Halstead, McCabe and LOC (67.14%), Halstead, McCabe and LOC + Object-Oriented (15.71%), others (17.14%). The main models were: Machine Learning(ML) (47.14%), ML + Statistical Analysis (31.42%), others (21.41%). The data sets used were: private access (35%) and public access (65%). The most frequent combination of metrics, models and techniques were: Halstead, McCabe and LOC + Random Forest, Naive Bayes, Logistic Regression and Decision Tree representing the (60%) of the analyzed studies. Conclusions: This article has identified and classified the performance of the metrics, techniques and their combinations. This will help researchers to select datasets, metrics and models based on experimental results, with the objective to generate learning schemes that allow a better prediction software failures. Copyright © 2015 by the authors.";"Fault prediction models, Software metrics, Software quality"
"Engström E., Runeson P.";"Software product line testing - A systematic mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049529957&partnerID=40&md5=d0c91740e3fa70679e4560d266a06d48;"Context: Software product lines (SPL) are used in industry to achieve more efficient software development. However, the testing side of SPL is underdeveloped. Objective: This study aims at surveying existing research on SPL testing in order to identify useful approaches and needs for future research. Method: A systematic mapping study is launched to find as much literature as possible, and the 64 papers found are classified with respect to focus, research type and contribution type. Results: A majority of the papers are of proposal research types (64%). System testing is the largest group with respect to research focus (40%), followed by management (23%). Method contributions are in majority. Conclusions: More validation and evaluation research is needed to provide a better foundation for SPL testing. © 2010 Elsevier B.V. All rights reserved.";"Software product line testing, Systematic literature review, Systematic mapping, Testing"
"Ouhbi S., Idri A., Fernández-Alemán J.L., Toval A.";"Software quality requirements: A systematic mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933501221&partnerID=40&md5=16c9a1d2da950000184c6347a78c4f83;"Software quality requirements (SQR) play a central role in software quality (SQ) success. The importance of mastering SQR can be seen as obvious, however, when it comes to customer satisfaction, end-users are often dissatisfied with SQ. In this paper, a systematic mapping study aims to summarize SQR research by answering nine mapping questions. In total, 51 articles were selected and classified according to multiple criteria: publication source, publication year, research type, research approach, contribution type of SQR literature, requirements engineering activity, well-known SQ model, software artifact and SQR type. The results show an increased interest in SQR research in recent years and reveal that conferences are the main SQR publication target. Most SQR research has used case studies. The dominant contribution type of SQR research is method while specification is the main requirements engineering activity identified. SQ models need to be more used for SQR identification. Design module and requirements documentation are the principal artifacts reported in SQR literature. External and internal SQR were the main SQR types addressed in literature. Identifying empirical solutions to address SQR is a promising research direction for researchers. © 2013 IEEE.";"Requirement engineering, Software quality requirements, Systematic mapping study"
"Garousi Yusifo?lu V., Amannejad Y., Betin Can A.";"Software test-code engineering: A systematic mapping";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914181487&partnerID=40&md5=c284c62c41ba472eab9a053ccbd08710;"Context: As a result of automated software testing, large amounts of software test code (script) are usually developed by software teams. Automated test scripts provide many benefits, such as repeatable, predictable, and efficient test executions. However, just like any software development activity, development of test scripts is tedious and error prone. We refer, in this study, to all activities that should be conducted during the entire lifecycle of test-code as Software Test-Code Engineering (STCE). Objective: As the STCE research area has matured and the number of related studies has increased, it is important to systematically categorize the current state-of-the-art and to provide an overview of the trends in this field. Such summarized and categorized results provide many benefits to the broader community. For example, they are valuable resources for new researchers (e.g., PhD students) aiming to conduct additional secondary studies. Method: In this work, we systematically classify the body of knowledge related to STCE through a systematic mapping (SM) study. As part of this study, we pose a set of research questions, define selection and exclusion criteria, and systematically develop and refine a systematic map. Results: Our study pool includes a set of 60 studies published in the area of STCE between 1999 and 2012. Our mapping data is available through an online publicly-accessible repository. We derive the trends for various aspects of STCE. Among our results are the following: (1) There is an acceptable mix of papers with respect to different contribution facets in the field of STCE and the top two leading facets are tool (68%) and method (65%). The studies that presented new processes, however, had a low rate (3%), which denotes the need for more process-related studies in this area. (2) Results of investigation about research facet of studies and comparing our result to other SM studies shows that, similar to other fields in software engineering, STCE is moving towards more rigorous validation approaches. (3) A good mixture of STCE activities has been presented in the primary studies. Among them, the two leading activities are quality assessment and co-maintenance of test-code with production code. The highest growth rate for co-maintenance activities in recent years shows the importance and challenges involved in this activity. (4) There are two main categories of quality assessment activity: detection of test smells and oracle assertion adequacy. (5) JUnit is the leading test framework which has been used in about 50% of the studies. (6) There is a good mixture of SUT types used in the studies: academic experimental systems (or simple code examples), real open-source and commercial systems. (7) Among 41 tools that are proposed for STCE, less than half of the tools (45%) were available for download. It is good to have this percentile of tools to be available, although not perfect, since the availability of tools can lead to higher impact on research community and industry. Conclusion: We discuss the emerging trends in STCE, and discuss the implications for researchers and practitioners in this area. The results of our systematic mapping can help researchers to obtain an overview of existing STCE approaches and spot areas in the field that require more attention from the research community. © 2014 Elsevier B.V. All rights reserved.";"Development of test code, Quality assessment of test code, Software test-code engineering, Study repository, Survey, Systematic mapping"
"Santos A.R., De Oliveira R.P., De Almeida E.S.";"Strategies for consistency checking on software product lines: A mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961159520&partnerID=40&md5=27caea57da59de999eb3c9a77aee00ed;"Context. Software Product Lines (SPL) has become one of the most prominents way to promote the systematic reuse of software artifacts. Like any other piece of software, with the SPL aging, it becomes necessary to manage their evolution. However, in this process, engineers might introduce divergences among the SPL artifacts. Thus, a number of initiatives address the management of such inconsistencies. Objective. In this paper, we mapped the existing approaches to inconsistency management within SPL. Method. We used the systematic mapping study methodology. Results. We classified and performed a characterization of the approaches found, which we mangaged to arrange in three main categories. Most papers selected proposed new methods as solution research. Besides, there is still a need for validation and evaluation studies. Conclusion. We identified a lack of support for a number of activities of consistency assurance. For instance, no paper addressed the tracking of findings, decisions, and actions, as well as, few papers describing either the handling or a management policy for identified inconsistencies. Copyright 2015 ACM.";"Consistency checking, Literature review, Mapping study, Software product line engineering"
"Nik Daud N.M., Kadir W.M.N.W.";"Systematic mapping study of quality attributes measurement in service oriented architecture";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866998707&partnerID=40&md5=a7fad9b2f2d879fe0b8d347d9936099b;"Background: Service oriented architecture (SOA) promotes software reuse and interoperability as its niche. Developer usually expects that services being used are performing as promised. Capability to measure quality of services helps developer to predict the software behavior. Measuring quality attributes of software can be treated as a way to ensure that the developed software will/does meet expected qualities. Objectives: This study investigates the state-of-art in quality attributes measurement for service oriented architecture. It will try to answer on type of studies that have been done regarding quality attributes measurement over service oriented architecture. Method: Systematic mapping study is selected as method for this study where primary studies related to quality attributes measurement are chosen and analyzed based on research questions. Result: Based on research questions, results of this mapping study shows, performance as highly seek quality attributes in this fields, where measurement technique that mostly used is metric and finally the measurement usually done on service level. Conclusion: this study is initiated to seek for how studies on quality attributes measurement in service oriented architecture has mature during these recent years. The result shows an up and down trends regarding number of studies whilst a lot of research gap can still be covered for future researches. © 2012 AICIT.";"Quality attributes measurement, service oriented architecture, systematic mapping study"
"Filho P.C., Brasilino C., Duarte A.";"Ten years of research on fault management in grid computing: A systematic mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908011115&partnerID=40&md5=2721d0954867de0184a7751167f088e8;"BACKGROUND: There is a large body of literature on research about fault management in grid computing. Despite being a well-established research area, there are no systematic studies focusing on characterizing the sorts of research that have been conducted, identifying well-explored topics as well as opportunities for further research. OBJECTIVE: This study aims at surveying the existing research on fault management in grid computing in order to identify useful approaches and opportunities for future research. METHOD: We conducted a systematic mapping study to collect, classify and analyze the research literature on fault management in grid computing indexed by the main search engines in the field. RESULTS: Our study selected and classified 257 scientific papers and was able to answer five research questions regarding the distribution of the scientific production over the time and space. CONCLUSIONS: The majority of the selected studies focus on fault tolerance, with very few efforts towards fault prevention, prediction and removal. © 2013 IEEE.,";
"Hassan M.M., Shah S.M.A., Afzal W., Andler S.F., Lindström B., Blom M.";"Testability and software performance: A systematic mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975789870&partnerID=40&md5=aa948ec1cf1aee77815cf56d0b933199;"In most of the research on software testability, functional correctness of the software has been the focus while the evidence regarding testability and non-functional properties such as performance is sporadic. The objective of this study is to present the current state-of-the-art related to issues of importance, types and domains of software under test, types of research, contribution types and design evaluation methods concerning testability and software performance. We find that observability, controllability and testing effort are the main testability issues while timeliness and response time (i.e., time constraints) are the main performance issues in focus. The primary studies in the area use diverse types of software under test within different domains, with realtime systems as being a dominant domain. The researchers have proposed many different methods in the area, however these methods lack implementation in practice. © 2016 ACM.";"Software performance, Systematic mapping study, Testability"
"Ozakinci R., Tarhan A.";"The role of process in early software defect prediction: Methods, attributes and metrics";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994005243&partnerID=40&md5=aa6f7438c816fe1687d04b9c387b2b7d;"Software quality is the set of inherent characteristics that are built into a software product throughout software development process. An important indicator of software quality is the trend of software defects in the life-cycle. The models of software defect prediction and software reliability provide the opportunity for practitioners to observe the defectiveness distribution of their products in development and operation. However, reported studies are mostly focused on coding or testing stages. Though this is reasonable due to executable nature of the product, it prevents practitioners from taking the advantages (such as cost reduction) of identifying and predicting software defects earlier in the life-cycle. This paper, therefore, provides an overview of the trend of early software defect prediction studies as retrieved by a systematic mapping of the literature, and elaborates on the methods, attributes, and metrics of the studies that comprise software process data in the defect prediction. © Springer International Publishing Switzerland 2016.";"Defect prediction, Early, Prediction model, Process metrics, Software defect, Software quality, Software reliability, Systematic mapping"
"Burns C., Ferreira J., Hellmann T.D., Maurer F.";"Usable results from the field of API usability: A systematic mapping and further analysis";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870895497&partnerID=40&md5=f9dac6e9ebcbd3d7c1d02844ae3aee4a;"Modern software development often involves the use of complex, reusable components called Application Programming Interfaces (APIs). Developers use APIs to complete tasks they could not otherwise accomplish in a reasonable time. These components are now vital to mainstream software development. But as APIs have become more important, understanding how to make them more usable is becoming a significant research question. To assess the current state of research in the field, we conducted a systematic mapping. A total of 28 papers were reviewed and categorized based on their research type and on the evaluation method employed by its authors. We extended the analysis of a subset of the papers we reviewed beyond the usual limits of a systematic map in order to more closely examine details of their evaluations - such as their structure and validity - and to summarize their recommendations. Based on these results, common problems in the field are discussed and future research directions are suggested. © 2012 IEEE.";"API usability, application programming interface, meta-analysis, systematic map, systematic review"
"Seriai A., Benomar O., Cerat B., Sahraoui H.";"Validation of software visualization tools: A systematic mapping study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920660808&partnerID=40&md5=797cc12a015ec2d7ef9d22b3103e0bb5;"Software visualization as a research field focuses on the visualization of the structure, behavior, and evolution of software. It studies techniques and methods for graphically representing these different aspects of software. Interest in software visualization has grown in recent years, producing rapid advances in the diversity of research and in the scope of proposed techniques, and aiding the application experts who use these techniques to advance their own research. Despite the importance of evaluating software visualization research, there is little work studying validation methods. As a consequence, it is usually difficult producing compelling evidence about the effectiveness of software visualization contributions. The goal of this paper is to study the validation techniques performed in the software visualization literature. We conducted a systematic mapping study of validation methods in software visualization. We consider 752 articles from multiple sources, published between 2000 and 2012, and study the validation techniques of the software visualization articles. The main outcome of this study is the lack in rigor when validating software visualization tool and techniques. Although software visualization has grown in interest in the last decade, it still lacks the necessary maturity to be properly and thoroughly evaluating its claims. Most article evaluations studied in this paper are qualitative case studies, including discussions about the benefits of the proposed visualizations. The results help understand the needs in software visualization validation techniques. They identify the type of evaluations that should be performed to address this deficiency. The specific analysis of SOFTVIS series articles shows that the specialized conference suffers from the same shortage. © 2014 IEEE.";"Software visualization, Systematic mapping study, Validation techniques"
"Flemstrom D., Sundmark D., Afzal W.";"Vertical Test Reuse for Embedded Systems: A Systematic Mapping Study";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958235305&partnerID=40&md5=16444cc014261bf229bc5003e5f50f50;"Vertical test reuse refers to the reuse of test cases or other test artifacts over different integration levels in the software or system engineering process. Vertical test reuse has previously been proposed for reducing test effort and improving test effectiveness, particularly for embedded system development. The goal of this study is to provide an overview of the state of the art in the field of vertical test reuse for embedded system development. For this purpose, a systematic mapping study has been performed, identifying 11 papers on vertical test reuse for embedded systems. The primary result from the mapping is a classification of published work on vertical test reuse in the embedded system domain, covering motivations for reuse, reuse techniques, test levels and reusable test artifacts considered, and to what extent the effects of reuse have been evaluated. © 2015 IEEE.";"embedded system, systematic mapping study, vertical test reuse"
"Granda M.F., Condori-Fernandez N., Vos T.E.J., Pastor O.";"What do we know about the defect types detected in conceptual models?";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937942055&partnerID=40&md5=f5d60b4ef9d480f4806a8bad04269abe;"In Model-Driven Development (MDD), defects are managed at the level of conceptual models because the other artefacts are generated from them, such as more refined models, test cases and code. Although some studies have reported on defect types at model level, there still does not exist a clear and complete overview of the defect types that occur at the abstraction level. This paper presents a systematic mapping study to identify the model defect types reported in the literature and determine how they have been detected. Among the 282 articles published in software engineering area, 28 articles were selected for analysis. A total of 226 defects were identified, classified and their results analysed. For this, an appropriate defect classification scheme was built based on appropriate dimensions for models in an MDD context. © 2015 IEEE.";"Conceptual Schema Defects, Defect Classification Scheme, Model-Driven Development, Systematic Mapping Study"
"Garousi V., Mäntylä M.V.";"When and what to automate in software testing? A multi-vocal literature review";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969529104&partnerID=40&md5=b1a7b786fb5bbbec9737993a11f4e652;"Context Many organizations see software test automation as a solution to decrease testing costs and to reduce cycle time in software development. However, establishment of automated testing may fail if test automation is not applied in the right time, right context and with the appropriate approach. Objective The decisions on when and what to automate is important since wrong decisions can lead to disappointments and major wrong expenditures (resources and efforts). To support decision making on when and what to automate, researchers and practitioners have proposed various guidelines, heuristics and factors since the early days of test automation technologies. As the number of such sources has increased, it is important to systematically categorize the current state-of-The-art and -practice, and to provide a synthesized overview. Method To achieve the above objective, we have performed a Multivocal Literature Review (MLR) study on when and what to automate in software testing. A MLR is a form of a Systematic Literature Review (SLR) which includes the grey literature (e.g., blog posts and white papers) in addition to the published (formal) literature (e.g., journal and conference papers). We searched the academic literature using the Google Scholar and the grey literature using the regular Google search engine. Results Our MLR and its results are based on 78 sources, 52 of which were grey literature and 26 were formally published sources. We used the qualitative analysis (coding) to classify the factors affecting the when- And what-to-automate questions to five groups: (1) Software Under Test (SUT)-related factors, (2) test-related factors, (3) test-tool-related factors, (4) human and organizational factors, and (5) cross-cutting and other factors. The most frequent individual factors were: need for regression testing (44 sources), economic factors (43), and maturity of SUT (39). Conclusion We show that current decision-support in software test automation provides reasonable advice for industry, and as a practical outcome of this research we have summarized it as a checklist that can be used by practitioners. However, we recommend developing systematic empirically-validated decision-support approaches as the existing advice is often unsystematic and based on weak empirical evidence. © 2016 Elsevier B.V.";"Decision support, Multivocal literature review, Software test automation, Systematic literature review, Systematic Mapping study, What to automate, When to automate"
"Paiva S.L.D.C., Simao A.D.S.";"A Systematic Mapping Study on Test Generation from Input/Output Transition Systems";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958235921&partnerID=40&md5=4a11222530cf3542f8047a0b76a39271;"Context: The construction of complex systems has increased the adoption of technologies that aim at automating the testing activity. Model-Based Testing (MBT) has emerged as an approach to automate the generation of high-quality test suites from behavioural models. Input/Output Transition Systems(IOTSs) have been used in MBT because they are more expressive than other formalisms. Objective: This paper focuses on methods for test generation from IOTSs, aiming at synthesizing available knowledge and identifying gaps in the existing approaches. Method: A systematic mapping was conducted, in which 84 studies were evaluated and categorized in the taxonomy of MBT approaches. Results: The results indicate most of the reported approaches apply non-deterministic algorithms to test generation which do not employ measures of coverage or quality. This scenario underscores the importance of further research into this topic. Conclusion: The evidences indicate that the generation of complete test suites is guaranteed in theory without satisfying a certain test selection criterion. This result points out the need of additional investigation in this topic. © 2015 IEEE.";"Input/Output Transition Systems, systematic mapping study, test generation"
"Abdellatief M., Sultan A.B.M., Ghani A.A.A., Jabar M.A.";"A mapping study to investigate component-based software system metrics";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872676227&partnerID=40&md5=168cb6d0d2c29588e6a74450ccc234fc;"A component-based software system (CBSS) is a software system that is developed by integrating components that have been deployed independently. In the last few years, many researchers have proposed metrics to evaluate CBSS attributes. However, the practical use of these metrics can be difficult. For example, some of the metrics have concepts that either overlap or are not well defined, which could hinder their implementation. The aim of this study is to understand, classify and analyze existing research in component-based metrics, focusing on approaches and elements that are used to evaluate the quality of CBSS and its components from a component consumer's point of view. This paper presents a systematic mapping study of several metrics that were proposed to measure the quality of CBSS and its components. We found 17 proposals that could be applied to evaluate CBSSs, while 14 proposals could be applied to evaluate individual components in isolation. Various elements of the software components that were measured are reviewed and discussed. Only a few of the proposed metrics are soundly defined. The quality assessment of the primary studies detected many limitations and suggested guidelines for possibilities for improving and increasing the acceptance of metrics. However, it remains a challenge to characterize and evaluate a CBSS and its components quantitatively. For this reason, much effort must be made to achieve a better evaluation approach in the future. © 2012 Elsevier Inc.";"Component-based software system, Software components, Software metrics, Software quality, Systematic mapping study"
"Sulaman S.M., Weyns K., Höst M.";"A review of research on risk analysis methods for IT systems";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877289265&partnerID=40&md5=e1f98654dd2286cf5fd9e00497f14c7b;"Context: At the same time as our dependence on IT systems increases, the number of reports of problems caused by failures of critical IT systems has also increased. This means that there is a need for risk analysis in the development of this kind of systems. Risk analysis of technical systems has a long history in mechanical and electrical engineering. Objective: Even if a number of methods for risk analysis of technical systems exist, the failure behavior of information systems is typically very different from mechanical systems. Therefore, risk analysis of IT systems requires different risk analysis techniques, or at least adaptations of traditional approaches. This means that there is a need to understand what types of methods are available for IT systems and what research that has been conducted on these methods. Method: In this paper we present a systematic mapping study on risk analysis for IT systems. 1086 unique papers were identified in a database search and 57 papers were identified as relevant for this study. These papers were classified based on 5 different criteria. Results: This classification, for example, shows that most of the discussed risk analysis methods are qualitative and not quantitative and that most of the risk analysis methods that are presented in these papers are developed for IT systems in general and not for specific types of IT system. Conclusions: The results show that many new risk analysis methods have been proposed in the last decade but even more that there is a need for more empirical evaluations of the different risk analysis methods. Many papers were identified that propose new risk analysis methods, but few papers discuss a systematic evaluation of these methods or a comparison of different methods based on empirical data. Copyright 2013 ACM.";"IT systems, Mapping study, Risk analysis"
"Zein S., Salleh N., Grundy J.";"A systematic mapping study of mobile application testing techniques";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963641809&partnerID=40&md5=76dba7bb0f8605cbc0fd95a05873dca4;"The importance of mobile application specific testing techniques and methods has been attracting much attention of software engineers over the past few years. This is due to the fact that mobile applications are different than traditional web and desktop applications, and more and more they are moving to being used in critical domains. Mobile applications require a different approach to application quality and dependability and require an effective testing approach to build high quality and more reliable software. We performed a systematic mapping study to categorize and to structure the research evidence that has been published in the area of mobile application testing techniques and challenges that they have reported. Seventy nine (79) empirical studies are mapped to a classification schema. Several research gaps are identified and specific key testing issues for practitioners are identified: there is a need for eliciting testing requirements early during development process, the need to conduct research in real-world development environments, specific testing techniques targeting application life-cycle conformance and mobile services testing, and comparative studies for security and usability testing. © 2016 Elsevier Inc. All rights reserved.";"Mobile application testing, Software testing, Systematic mapping"
"Garousi V., Mesbah A., Betin-Can A., Mirshokraie S.";"A systematic mapping study of web application testing";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878316262&partnerID=40&md5=efb3d8db2cdcf51f20930ef18222929d;"Context: The Web has had a significant impact on all aspects of our society. As our society relies more and more on the Web, the dependability of web applications has become increasingly important. To make these applications more dependable, for the past decade researchers have proposed various techniques for testing web-based software applications. Our literature search for related studies retrieved 147 papers in the area of web application testing, which have appeared between 2000 and 2011. Objective As this research area matures and the number of related papers increases, it is important to systematically identify, analyze, and classify the publications and provide an overview of the trends in this specialized field. Method We review and structure the body of knowledge related to web application testing through a systematic mapping (SM) study. As part of this study, we pose two sets of research questions, define selection and exclusion criteria, and systematically develop and refine a classification schema. In addition, we conduct a bibliometrics analysis of the papers included in our study. Results Our study includes a set of 79 papers (from the 147 retrieved papers) published in the area of web application testing between 2000 and 2011. We present the results of our systematic mapping study. Our mapping data is available through a publicly-accessible repository. We derive the observed trends, for instance, in terms of types of papers, sources of information to derive test cases, and types of evaluations used in papers. We also report the demographics and bibliometrics trends in this domain, including top-cited papers, active countries and researchers, and top venues in this research area. Conclusion We discuss the emerging trends in web application testing, and discuss the implications for researchers and practitioners in this area. The results of our systematic mapping can help researchers to obtain an overview of existing web application testing approaches and indentify areas in the field that require more attention from the research community. © 2013 Elsevier B.V. All rights reserved.";"Bibliometrics, Paper repository, Systematic mapping, Testing, Web application"
"Neto C.B.L., Filho P.B.D.C., Duarte A.N.";"A systematic mapping study on fault management in cloud computing";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908005906&partnerID=40&md5=4d276f88513f45493729ad18a23aebee;"Background: The large computational infrastructures required to provide the on-demand services that most users are now used to are more prone to failures than any single computational device. Thus, fault management is a essential activity in the realization of the cloud computing model. Aims: This work aims at identifying well-explored topics on fault management in cloud computing as well as pin-pointing gaps in the scientific literature that may represent opportunities for further research and development in this area. Method: We conducted a systematic mapping study to collect, filter and classify scientific works in this area. The 4535 scientific papers found on major search engines were filtered and the remaining 166 papers were classified according to a taxonomy described in this work. Results: We found that IaaS is most explored in the selected studies. The main dependability functions explored were Tolerance and Removal, and the attributes were Reliability and Availability. Most papers had been classified by research type as Solution Proposal. Conclusion: This work summarizes and classifies the research effort conducted on fault management in cloud computing, providing a good starting point for further research in this area. © 2013 IEEE.";"Cloud Computing, Dependability, Evidence-Based Research, Fault Management, Mapping Study, Secondary Study"
"De Vargas Agilar E., De Almeida R.B., Canedo E.D.";"A systematic mapping study on legacy system modernization";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988349883&partnerID=40&md5=451bac271599396ea4902529ffac10fa;"Legacy system modernization has gained increasing attention from both researchers and practitioners, mainly due to the need of maintaining legacy systems towards business needs and technology advances. In this way, a set of techniques, tools and terms related to software modernization have been proposed- although they have not been consolidated yet. This hinders the characterization of real modernization scenarios according to the existing literature. This paper synthesize the existing contributions related to software modernization by means of a mapping study that characterizes the main results in terms of proposed processes, techniques, and tools. As one of our main findings, we report a lack of empirical studies trying to understand the benefits of using the existing approaches for software modernization.";"Legacy systems, Mapping studies in software engineering, Software modernization"
"González J.E., Juristo N., Vegas S.";"A systematic mapping study on testing technique experiments: Has the situation changed since 2000?";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907807087&partnerID=40&md5=00c82980bdc011d47bb2182dc9e3a806;"Context Juristo et al. [7] published a literature review about testing technique expenments. The goal was to provide a picture of which techniques and aspects of techniques had been studied experimentally, and try to compile a body of knowledge on testing techniques. Goal: In this paper, we extend Junsto et al.'s study to cover the years from 2000 (where it ended) until 2013. Method: We have performed a systematic mapping study. Results: The situation in testing experimentation has not changed since Junsto et al.'s study. Conclusions: The research field has the same shortcomings. © 2014 ACM.";"mapping study, software testing techniques, testing experiments"
"Elberzhager F., Münch J., Nha V.T.N.";"A systematic mapping study on the combination of static and dynamic quality assurance techniques";https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055068778&partnerID=40&md5=79090e7196d4dd5edae0bed3976791e4;"Context: A lot of different quality assurance techniques exist to ensure high quality products. However, most often they are applied in isolation. A systematic combination of different static and dynamic quality assurance techniques promises to exploit synergy effects, such as higher defect detection rates or reduced quality assurance costs. However, a systematic overview of such combinations and reported evidence about achieving synergy effects with such kinds of combinations is missing. Objective: The main goal of this article is the classification and thematic analysis of existing approaches that combine different static and dynamic quality assurance technique, including reported effects, characteristics, and constraints. The result is an overview of existing approaches and a suitable basis for identifying future research directions. Method: A systematic mapping study was performed by two researchers, focusing on four databases with an initial result set of 2498 articles, covering articles published between 1985 and 2010. Results: In total, 51 articles were selected and classified according to multiple criteria. The two main dimensions of a combination are integration (i.e., the output of one quality assurance technique is used for the second one) and compilation (i.e., different quality assurance techniques are applied to ensure a common goal, but in isolation). The combination of static and dynamic analyses is one of the most common approaches and usually conducted in an integrated manner. With respect to the combination of inspection and testing techniques, this is done more often in a compiled way than in an integrated way. Conclusion: The results show an increased interest in this topic in recent years, especially with respect to the integration of static and dynamic analyses. Inspection and testing techniques are currently mostly performed in an isolated manner. The integration of inspection and testing techniques is a promising research direction for the exploitation of additional synergy effects. © 2011 Elsevier B.V. All rights reserved.";"Combination, Dynamic quality assurance, Inspection, Static quality assurance, Systematic mapping study, Testing"
"Hellmann T.D., Sharma A., Ferreira J., Maurer F.";"Agile testing: Past, present, and future - Charting a systematic map of testing in agile software development";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868294056&partnerID=40&md5=07cb548e86ce68641af0917124a13d80;"Testing has been a cornerstone of agile software development methodologies since early in the history of the field. However, the terminology used to describe the field - as well as the evidence in existing literature - is largely inconsistent. In order to better structure our understanding of the field and to guide future work, we conducted a systematic mapping of agile testing. We investigated five research questions: which authors are most active in agile testing, what is agile testing used for, what types of paper tend to be published in this field, how do practitioners and academics contribute to research in this field, and what tools are used to conduct agile testing? Of particular interest is our investigation into the source of these publications, which indicates that academics and practitioners focus on different types of publication and, disturbingly, that the number of practitioner papers in the sources we searched is strongly down since 2010. © 2012 IEEE.";"agile software development, empirical, software testing, systematic mapping, test-driven development, testing tools"
"Do Carmo Machado I., Da Mota Silveira Neto P.A., De Almeida E.S., De Lemos Meira S.R.";"RiPLE-TE: A process for testing Software Product Lines";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855554904&partnerID=40&md5=e8613b35f4a36d18abc967fb4a53af68;"Software Product Lines Testing has received special attention in recent years, due to its crucial role in quality and also due to the high cost this activity poses. In this effect, to make testing a feasible activity, some improvements are required. This paper presents a process for testing product lines, designed based on the gaps identified by a systematic mapping study, performed in order to understand the current scenario in this research field. An experimental study was performed in order to evaluate the proposed process in terms of understanding the role of a structured testing process in a SPL project.";"Software process, Software product lines, Software reuse, Software testing"
"Mohi-Aldeen S.M., Deris S., Mohamad R.";"Systematic mapping study in automatic test case generation";https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948782811&partnerID=40&md5=ce17b999150fefd2e67fae653350f6ca;"Test case generation is a painstaking task in software testing and has a strong influence on the efficiency and the effectiveness of software tests. It is an important subject in software testing research that has led to the development of several tools and approaches over the decades. This paper presented a systematic mapping study to get an overview about the current studies of distinct techniques for generation of test cases automatically. The techniques presented in this paper are random-based methods, search-based methods and data mining-based methods. Each technique is explored briefly to give the basic idea behind it. In general, the paper's objective is to give an up-to-date introduction and short review of the research in generation of test cases automatically. Systematic mapping study is the process of finding and collecting as much literature as possible, provides a structure of the type of research reports and the results that have been published by categorizing them depending on specific search questions to provide a background for further research. This study was based on a comprehensive set of 85 papers published in conference and journals between 2002 and 2013 obtained after using multistage selection criteria in the field of automatic test cases generation. The results from our systematic mapping study include information about the researches techniques used to generate test cases automatically and types of coverage within a specific period that can help researchers in this field through providing an overview of the current researches in this area. Furthermore, it may serve as a first step towards a great explanation of the topic with the help of systematic literature review. © 2014 The authors and IOS Press. All rights reserved.";"Automatic test case generation methods, Software testing, Test case generation, Test case generation methods"
